frame,id,cx,cy,conf,x1,y1,x2,y2
272,60,1017,128,0.676,997,73,1038,184
272,62,960,130,0.657,930,62,990,198
272,22,472,1025,0.608,426,972,518,1078
272,16,76,180,0.586,42,121,111,239
272,31,1475,62,0.581,1451,0,1498,125
272,45,1402,83,0.576,1384,17,1421,149
272,59,288,1059,0.531,254,1039,322,1079
272,57,221,216,0.488,183,146,259,285
272,74,1789,166,0.479,1747,102,1831,231
272,43,766,71,0.478,745,19,787,123
272,6,1293,45,0.425,1268,0,1317,90
272,75,1896,131,0.359,1873,65,1919,198
272,25,1893,303,0.319,1867,239,1919,367
273,44,954,504,0.884,920,416,988,592
273,24,1269,803,0.872,1226,726,1311,880
273,70,1306,969,0.861,1254,868,1357,1070
273,61,772,691,0.851,732,608,812,774
273,51,734,318,0.844,706,237,762,400
273,47,1269,209,0.769,1241,138,1296,280
273,56,1821,546,0.769,1778,460,1864,633
273,42,1053,228,0.766,1033,167,1074,290
273,23,1054,953,0.723,1007,842,1101,1064
273,5,1089,133,0.72,1063,69,1115,197
273,65,470,535,0.717,430,459,510,611
273,17,366,537,0.68,335,463,396,610
273,29,421,556,0.666,381,475,461,637
273,60,1017,131,0.653,996,77,1038,186
273,62,960,132,0.621,928,62,992,201
273,57,222,218,0.618,184,148,260,289
273,45,1402,83,0.564,1384,17,1420,149
273,73,1544,997,0.539,1498,919,1591,1075
273,31,1474,62,0.516,1451,0,1497,124
273,22,470,1026,0.48,424,975,516,1078
273,43,769,72,0.48,751,19,787,124
273,59,287,1063,0.47,254,1046,320,1079
273,16,74,180,0.458,41,121,107,239
273,74,1788,167,0.458,1746,102,1830,233
273,6,1292,45,0.436,1267,0,1317,90
273,75,1894,131,0.405,1870,63,1919,200
273,25,1893,304,0.405,1866,238,1919,371
274,61,770,689,0.889,730,604,809,773
274,44,954,510,0.881,919,423,988,598
274,51,733,309,0.836,704,232,762,387
274,56,1821,548,0.79,1778,463,1864,634
274,24,1270,822,0.772,1224,737,1315,907
274,42,1053,227,0.762,1032,164,1074,290
274,47,1270,201,0.755,1244,136,1296,266
274,5,1089,131,0.692,1062,66,1115,196
274,17,365,536,0.691,335,462,395,610
274,23,1054,964,0.69,1009,852,1099,1076
274,73,1545,991,0.685,1496,906,1594,1076
274,70,1287,948,0.667,1241,854,1333,1042
274,62,959,135,0.661,927,67,992,204
274,29,419,556,0.618,378,475,460,637
274,60,1017,136,0.586,994,78,1039,195
274,57,218,220,0.572,181,150,255,289
274,45,1401,84,0.557,1382,18,1421,149
274,16,74,180,0.548,41,121,106,239
274,31,1471,62,0.543,1446,0,1496,124
274,74,1783,165,0.513,1744,97,1823,233
274,65,470,534,0.507,431,459,509,610
274,25,1892,310,0.432,1866,242,1919,378
274,6,1292,43,0.406,1267,0,1318,87
274,43,775,70,0.391,759,18,791,122
274,75,1890,129,0.358,1862,61,1919,196
275,61,770,688,0.884,730,602,810,774
275,44,954,513,0.878,920,425,988,600
275,51,732,305,0.83,701,229,763,381
275,73,1543,988,0.828,1492,899,1595,1078
275,56,1821,549,0.784,1778,464,1864,634
275,47,1271,199,0.761,1244,133,1297,265
275,24,1270,825,0.758,1225,742,1315,907
275,42,1053,227,0.753,1031,163,1075,290
275,23,1056,967,0.725,1012,856,1101,1078
275,17,363,536,0.686,335,461,392,610
275,5,1088,133,0.645,1060,67,1115,198
275,29,419,556,0.635,378,475,460,638
275,62,959,136,0.605,926,66,991,205
275,57,218,220,0.599,178,150,257,290
275,16,74,181,0.579,42,122,106,240
275,70,1275,941,0.571,1229,850,1320,1032
275,45,1401,84,0.526,1382,18,1420,149
275,31,1470,61,0.525,1446,0,1494,123
275,22,466,1033,0.508,420,987,513,1078
275,65,469,535,0.492,430,460,509,610
275,60,1016,138,0.475,994,80,1038,196
275,74,1780,165,0.46,1744,97,1817,232
275,6,1292,44,0.421,1266,0,1319,89
275,25,1892,298,0.415,1865,216,1919,380
275,76,14,338,0.379,0,290,28,386
275,75,1891,125,0.354,1863,59,1919,192
275,43,778,70,0.353,762,19,794,121
275,53,485,552,0.311,460,494,509,610
276,44,954,515,0.897,921,427,987,602
276,61,770,687,0.879,730,601,810,773
276,73,1543,986,0.802,1491,893,1595,1078
276,51,733,303,0.796,702,226,764,381
276,47,1271,198,0.767,1245,131,1298,265
276,56,1821,551,0.763,1778,467,1865,635
276,42,1053,227,0.73,1031,164,1075,290
276,17,364,535,0.706,335,460,392,610
276,62,958,137,0.686,926,69,990,205
276,23,1056,969,0.683,1009,860,1103,1078
276,29,415,556,0.659,377,475,454,637
276,5,1087,133,0.648,1060,67,1114,198
276,16,73,182,0.615,42,123,104,240
276,22,466,1035,0.596,419,992,513,1078
276,31,1468,61,0.575,1444,0,1493,122
276,45,1401,84,0.563,1382,18,1420,149
276,57,215,221,0.547,178,153,251,289
276,43,782,71,0.545,762,20,801,122
276,60,1016,140,0.539,993,82,1039,198
276,65,468,536,0.493,426,461,509,611
276,70,1263,944,0.491,1220,857,1305,1030
276,24,1270,822,0.48,1224,748,1316,897
276,25,1892,268,0.454,1865,155,1919,381
276,76,15,339,0.421,0,288,31,390
276,74,1779,162,0.385,1743,95,1815,229
276,6,1293,43,0.366,1266,0,1319,86
276,53,485,554,0.356,461,497,509,610
277,61,770,686,0.889,730,599,810,773
277,44,955,516,0.887,922,430,987,603
277,51,735,301,0.813,705,225,764,377
277,47,1272,195,0.784,1245,128,1298,262
277,56,1822,553,0.77,1778,470,1866,635
277,73,1544,981,0.765,1491,887,1596,1076
277,42,1052,227,0.716,1029,164,1074,290
277,17,364,535,0.715,334,460,393,610
277,23,1055,972,0.703,1007,865,1104,1078
277,29,414,557,0.648,377,476,452,637
277,16,73,183,0.646,42,124,103,241
277,5,1086,132,0.62,1060,66,1112,198
277,62,957,138,0.619,925,71,989,206
277,24,1271,822,0.578,1226,753,1315,891
277,45,1401,84,0.544,1382,19,1420,148
277,57,215,222,0.542,178,154,252,290
277,31,1468,60,0.541,1443,0,1492,121
277,60,1016,140,0.508,993,82,1040,198
277,65,466,536,0.489,424,461,508,611
277,43,785,71,0.476,763,20,808,123
277,76,16,340,0.399,0,287,32,393
277,74,1779,159,0.394,1743,94,1815,224
277,53,486,555,0.368,462,498,510,611
277,6,1292,41,0.337,1266,0,1318,82
277,75,1890,121,0.332,1861,57,1919,185
278,44,955,518,0.891,922,432,987,603
278,61,770,685,0.886,730,596,810,773
278,73,1544,978,0.833,1492,881,1596,1074
278,51,736,299,0.819,707,223,765,375
278,56,1822,553,0.795,1779,471,1866,635
278,47,1272,193,0.79,1245,126,1299,260
278,23,1056,973,0.784,1009,867,1104,1079
278,17,365,535,0.734,334,460,395,610
278,70,1271,893,0.729,1227,756,1315,1029
278,42,1051,226,0.707,1029,163,1073,289
278,62,957,138,0.647,924,70,989,206
278,16,72,183,0.635,42,124,102,242
278,29,413,559,0.617,381,482,445,637
278,5,1086,132,0.578,1060,66,1112,198
278,31,1466,60,0.56,1440,0,1492,120
278,57,214,223,0.552,177,155,251,291
278,45,1401,84,0.549,1382,19,1420,148
278,65,466,537,0.545,423,462,509,613
278,77,1892,321,0.481,1866,256,1919,386
278,76,16,340,0.467,0,286,32,393
278,74,1778,157,0.461,1742,94,1813,220
278,22,464,1041,0.46,419,1004,510,1077
278,60,1016,142,0.452,993,84,1039,199
278,6,1293,40,0.375,1267,0,1319,80
278,75,1892,115,0.345,1865,54,1918,176
278,43,788,71,0.32,762,20,813,123
279,44,955,519,0.878,922,435,988,604
279,61,771,680,0.863,731,590,811,769
279,51,738,298,0.843,710,221,765,375
279,73,1550,973,0.838,1502,872,1597,1074
279,47,1273,187,0.808,1246,120,1301,255
279,56,1823,562,0.797,1779,476,1867,648
279,23,1058,977,0.769,1013,875,1103,1078
279,17,367,535,0.729,335,459,399,612
279,22,464,1045,0.707,418,1013,511,1077
279,16,72,183,0.68,43,124,100,242
279,42,1051,223,0.676,1030,160,1072,286
279,62,957,139,0.647,926,71,987,207
279,5,1086,129,0.637,1060,63,1112,195
279,70,1263,898,0.627,1209,764,1317,1032
279,29,414,560,0.624,379,482,449,638
279,57,213,225,0.577,176,157,250,293
279,60,1018,144,0.568,996,87,1040,201
279,45,1401,84,0.55,1382,19,1420,149
279,74,1777,154,0.545,1744,91,1810,217
279,77,1893,323,0.537,1868,260,1919,386
279,31,1465,58,0.533,1440,0,1490,117
279,76,15,342,0.516,0,286,31,397
279,65,466,537,0.453,425,462,508,612
279,43,795,71,0.429,765,19,824,124
279,75,1888,117,0.406,1858,51,1918,183
279,6,1295,37,0.349,1271,0,1319,75
279,53,485,554,0.342,460,497,510,612
280,44,955,521,0.889,923,438,988,604
280,61,772,676,0.85,732,587,812,766
280,73,1552,970,0.839,1505,868,1598,1072
280,51,738,297,0.822,710,220,767,373
280,47,1274,187,0.808,1246,120,1301,254
280,56,1823,569,0.777,1779,480,1866,657
280,23,1059,978,0.724,1016,880,1103,1077
280,17,367,536,0.721,335,458,399,613
280,42,1051,222,0.686,1031,158,1072,285
280,62,958,140,0.683,928,72,988,207
280,16,72,183,0.655,44,124,100,242
280,22,464,1048,0.654,417,1019,512,1077
280,5,1086,127,0.648,1060,61,1113,193
280,29,417,558,0.606,380,478,454,638
280,60,1019,144,0.59,996,87,1041,201
280,45,1401,84,0.545,1382,19,1420,149
280,31,1464,58,0.529,1439,0,1489,116
280,77,1893,324,0.521,1868,262,1919,385
280,76,16,343,0.496,0,283,32,402
280,43,797,72,0.464,767,20,827,124
280,74,1775,152,0.443,1742,89,1808,216
280,65,467,537,0.438,425,463,508,612
280,24,1276,832,0.421,1235,768,1317,896
280,75,1887,114,0.41,1857,49,1917,179
280,79,479,541,0.406,449,469,509,612
280,78,1896,195,0.392,1873,130,1919,260
280,6,1295,36,0.333,1272,0,1319,73
280,57,212,228,0.33,176,161,248,295
280,53,485,553,0.312,460,494,510,612
281,44,956,522,0.888,923,441,988,603
281,61,772,673,0.862,734,583,811,763
281,73,1552,967,0.845,1506,863,1597,1072
281,47,1274,186,0.817,1246,118,1302,254
281,51,739,298,0.779,711,219,768,378
281,23,1059,981,0.766,1013,883,1105,1078
281,56,1823,573,0.762,1779,482,1867,665
281,62,959,141,0.705,930,75,988,207
281,17,367,535,0.699,335,457,399,612
281,16,72,183,0.683,44,124,99,242
281,5,1085,124,0.674,1058,59,1113,189
281,42,1052,218,0.663,1031,154,1074,282
281,57,211,230,0.656,175,162,247,298
281,60,1019,145,0.624,996,88,1041,201
281,29,416,558,0.578,379,478,454,638
281,31,1463,56,0.537,1438,0,1488,112
281,74,1773,152,0.52,1738,88,1807,217
281,45,1401,84,0.518,1382,18,1420,151
281,76,16,343,0.488,0,283,32,402
281,80,1828,120,0.466,1801,55,1855,185
281,78,1897,186,0.465,1875,110,1919,262
281,70,1256,906,0.445,1199,780,1312,1032
281,75,1885,113,0.444,1856,50,1914,177
281,65,466,538,0.444,424,463,508,613
281,77,1893,326,0.432,1868,266,1918,385
281,43,798,72,0.418,769,20,827,124
281,22,464,1050,0.406,417,1024,512,1077
281,6,1296,36,0.32,1274,0,1319,73
282,44,956,524,0.893,924,444,988,604
282,73,1552,966,0.874,1507,858,1597,1073
282,61,773,669,0.848,735,580,812,759
282,47,1274,186,0.828,1247,118,1302,255
282,51,739,299,0.781,711,218,768,381
282,57,210,233,0.758,174,163,247,303
282,23,1055,984,0.747,1005,889,1105,1078
282,56,1823,575,0.743,1779,487,1867,664
282,16,72,183,0.712,44,124,99,242
282,62,960,143,0.709,932,76,988,210
282,17,367,535,0.708,334,457,399,612
282,5,1084,122,0.686,1056,57,1112,188
282,42,1051,214,0.685,1028,151,1074,277
282,60,1019,145,0.657,995,89,1042,201
282,76,16,342,0.606,0,283,32,402
282,29,415,558,0.575,377,479,454,638
282,24,1277,865,0.569,1234,776,1320,953
282,45,1401,84,0.556,1382,19,1420,149
282,22,461,1053,0.552,416,1027,506,1078
282,78,1896,186,0.534,1873,109,1919,262
282,75,1885,111,0.53,1855,48,1914,175
282,74,1770,152,0.521,1734,88,1806,217
282,31,1463,55,0.512,1440,0,1487,110
282,77,1894,325,0.508,1870,263,1919,387
282,80,1827,119,0.502,1800,55,1853,183
282,65,468,538,0.477,426,464,510,613
282,6,1298,36,0.401,1276,0,1319,73
282,43,800,71,0.384,772,19,827,123
282,70,1276,899,0.37,1232,777,1320,1021
283,73,1552,963,0.893,1508,855,1597,1071
283,44,956,531,0.883,925,447,987,614
283,61,774,662,0.856,737,577,811,747
283,47,1275,186,0.808,1247,117,1302,255
283,23,1056,986,0.781,1006,894,1106,1077
283,51,740,299,0.75,712,217,768,380
283,57,210,235,0.736,173,166,246,305
283,56,1823,570,0.733,1779,489,1868,650
283,17,366,535,0.702,334,457,398,612
283,70,1235,922,0.7,1186,817,1284,1027
283,62,961,146,0.699,933,77,988,215
283,42,1053,210,0.666,1031,149,1075,271
283,5,1082,119,0.642,1056,55,1109,182
283,24,1278,856,0.641,1236,779,1320,934
283,16,71,183,0.631,44,124,99,242
283,76,16,343,0.6,0,284,32,402
283,60,1019,146,0.575,996,90,1041,202
283,29,415,559,0.57,376,479,453,638
283,65,467,539,0.537,424,464,510,613
283,78,1895,184,0.534,1871,108,1919,260
283,45,1401,84,0.503,1382,19,1420,148
283,75,1882,112,0.492,1853,48,1910,175
283,31,1463,53,0.484,1439,0,1486,107
283,74,1765,151,0.456,1728,86,1801,216
283,77,1895,325,0.439,1871,262,1919,388
283,80,1825,119,0.43,1799,55,1852,182
283,43,802,70,0.383,774,19,830,122
283,6,1299,36,0.319,1278,0,1319,73
284,73,1552,955,0.868,1510,845,1595,1065
284,44,957,543,0.842,926,455,987,631
284,61,774,650,0.836,738,570,809,729
284,56,1824,587,0.808,1780,495,1869,679
284,47,1274,184,0.804,1247,113,1301,255
284,70,1231,914,0.773,1182,809,1280,1019
284,24,1285,874,0.751,1249,790,1322,958
284,23,1060,992,0.738,1011,906,1108,1079
284,57,207,238,0.736,172,168,242,308
284,42,1054,208,0.693,1035,150,1073,266
284,51,740,296,0.681,710,214,769,378
284,62,961,151,0.671,933,82,989,221
284,16,71,183,0.666,43,124,99,242
284,17,365,534,0.657,333,457,397,612
284,5,1081,114,0.621,1055,51,1107,177
284,60,1019,149,0.558,997,93,1042,206
284,29,414,559,0.53,377,480,450,639
284,45,1400,84,0.529,1382,20,1419,149
284,77,1895,329,0.521,1871,270,1919,388
284,65,465,539,0.499,421,464,509,613
284,75,1877,112,0.446,1846,46,1908,178
284,76,15,344,0.426,0,285,31,402
284,78,1895,189,0.411,1870,119,1919,258
284,80,1821,117,0.407,1796,52,1847,182
284,31,1461,53,0.399,1438,0,1485,106
284,74,1756,150,0.378,1721,86,1790,214
284,6,1298,37,0.333,1278,0,1318,74
284,43,808,70,0.314,785,20,830,121
285,73,1553,952,0.866,1510,840,1595,1065
285,61,774,645,0.849,738,566,809,723
285,44,956,546,0.845,926,457,987,635
285,70,1227,909,0.822,1182,806,1272,1012
285,47,1274,182,0.816,1246,113,1301,252
285,56,1825,589,0.807,1781,497,1870,681
285,24,1289,884,0.796,1252,798,1326,970
285,57,206,239,0.717,170,169,243,310
285,23,1058,996,0.709,1008,913,1108,1078
285,62,961,154,0.689,933,85,989,222
285,42,1055,206,0.685,1036,147,1074,265
285,51,742,292,0.676,712,211,772,374
285,17,364,534,0.664,332,456,397,612
285,16,70,183,0.638,42,124,98,242
285,5,1081,113,0.627,1055,49,1107,176
285,60,1020,153,0.61,998,94,1042,211
285,45,1400,84,0.562,1382,19,1419,149
285,77,1896,330,0.54,1873,271,1919,388
285,29,415,560,0.499,378,481,451,639
285,75,1874,112,0.478,1842,46,1907,177
285,80,1819,116,0.471,1792,50,1845,182
285,31,1460,53,0.441,1435,0,1484,106
285,65,472,539,0.412,434,465,509,613
285,76,15,344,0.402,0,287,30,401
285,74,1752,151,0.381,1717,87,1787,214
285,79,484,543,0.37,459,474,508,612
285,78,1893,189,0.365,1868,120,1918,259
285,6,1298,37,0.348,1277,0,1318,74
286,73,1552,944,0.882,1509,833,1595,1055
286,44,957,551,0.865,926,461,988,640
286,61,774,643,0.859,737,564,811,722
286,47,1273,182,0.813,1245,111,1301,252
286,56,1827,590,0.813,1782,498,1872,682
286,70,1221,901,0.781,1180,801,1262,1001
286,24,1294,888,0.776,1259,801,1328,975
286,57,206,243,0.744,170,173,242,313
286,51,743,285,0.734,713,208,772,361
286,23,1056,998,0.732,1005,918,1107,1077
286,42,1055,204,0.695,1034,144,1075,264
286,62,962,156,0.692,934,88,990,224
286,17,364,533,0.652,332,455,396,612
286,5,1080,111,0.631,1053,47,1107,175
286,60,1019,155,0.622,996,96,1041,214
286,16,70,183,0.611,42,124,98,242
286,77,1896,331,0.57,1873,272,1919,389
286,45,1400,84,0.563,1382,20,1418,149
286,74,1749,152,0.519,1713,87,1784,216
286,29,414,559,0.509,377,480,450,639
286,78,1894,184,0.496,1869,112,1919,256
286,76,15,344,0.48,0,286,30,402
286,80,1817,113,0.457,1790,49,1843,178
286,31,1459,52,0.453,1435,0,1483,105
286,75,1872,110,0.433,1838,46,1905,174
286,65,467,539,0.428,425,465,509,613
286,81,9,669,0.382,0,612,19,726
286,82,1231,37,0.325,1215,0,1248,74
287,73,1552,935,0.876,1509,828,1595,1043
287,61,774,641,0.875,738,559,809,723
287,44,957,553,0.868,926,464,988,643
287,70,1214,893,0.821,1175,796,1253,989
287,56,1828,593,0.811,1782,502,1873,683
287,24,1291,894,0.806,1253,808,1329,979
287,47,1273,179,0.789,1244,110,1301,248
287,51,744,281,0.753,714,205,774,358
287,57,206,246,0.728,170,174,241,317
287,23,1055,1001,0.705,1001,924,1109,1078
287,62,962,158,0.703,934,89,990,227
287,42,1055,204,0.698,1035,143,1076,264
287,17,364,534,0.663,332,456,396,611
287,60,1019,158,0.648,996,96,1042,220
287,5,1080,110,0.62,1052,47,1107,174
287,65,465,540,0.563,421,466,509,613
287,77,1898,334,0.562,1878,274,1919,394
287,16,70,183,0.55,42,124,98,242
287,29,414,559,0.538,377,479,451,639
287,74,1745,151,0.522,1710,87,1781,215
287,45,1400,85,0.512,1382,18,1418,153
287,78,1894,188,0.508,1869,119,1919,256
287,81,10,669,0.471,0,612,20,727
287,76,15,345,0.439,0,286,30,404
287,31,1457,52,0.406,1433,0,1481,104
287,80,1815,112,0.39,1789,48,1841,176
287,75,1872,110,0.383,1840,46,1903,175
287,82,1231,37,0.306,1215,0,1248,74
288,73,1553,926,0.867,1509,824,1597,1028
288,61,774,640,0.866,738,556,809,723
288,44,958,556,0.856,928,466,988,645
288,24,1291,900,0.834,1251,813,1331,987
288,70,1210,886,0.827,1173,792,1248,979
288,56,1830,594,0.81,1783,504,1876,683
288,51,744,278,0.807,715,203,774,353
288,47,1273,177,0.79,1245,108,1302,245
288,57,205,246,0.75,169,176,241,317
288,62,963,158,0.71,935,90,991,227
288,23,1055,1004,0.702,1000,930,1109,1078
288,17,364,534,0.674,332,456,396,611
288,42,1056,202,0.662,1035,142,1077,263
288,65,465,540,0.662,421,466,510,614
288,5,1079,109,0.648,1052,47,1107,171
288,60,1019,160,0.633,997,99,1042,221
288,74,1744,151,0.569,1709,86,1780,216
288,16,70,183,0.566,42,124,98,243
288,77,1898,336,0.553,1877,276,1919,396
288,29,416,560,0.543,380,480,452,640
288,45,1400,85,0.542,1382,18,1418,153
288,81,13,668,0.535,0,610,26,727
288,78,1894,184,0.44,1868,112,1919,257
288,31,1456,52,0.439,1432,0,1480,104
288,76,14,350,0.425,0,289,29,412
288,80,1812,110,0.375,1786,47,1838,173
288,75,1867,110,0.37,1833,45,1902,176
288,82,1233,36,0.314,1216,0,1249,73
288,6,1300,36,0.304,1279,0,1320,73
289,61,774,637,0.892,738,553,811,721
289,73,1553,908,0.869,1508,812,1597,1005
289,24,1293,908,0.848,1251,824,1334,991
289,44,960,560,0.838,929,472,991,648
289,56,1832,596,0.813,1784,508,1880,683
289,51,746,274,0.793,714,199,777,350
289,70,1210,877,0.764,1170,785,1251,969
289,47,1275,170,0.76,1247,103,1303,236
289,23,1059,1009,0.695,1004,941,1113,1078
289,17,364,534,0.669,332,456,395,611
289,57,205,247,0.669,168,178,241,316
289,65,465,540,0.661,421,466,510,614
289,42,1056,203,0.634,1037,143,1075,263
289,60,1021,163,0.619,999,102,1043,223
289,62,963,160,0.615,935,93,991,226
289,5,1078,110,0.592,1051,47,1105,172
289,74,1741,147,0.59,1706,82,1776,211
289,77,1899,340,0.559,1879,278,1919,403
289,16,70,183,0.545,42,124,98,243
289,78,1893,182,0.534,1867,110,1919,255
289,45,1400,85,0.518,1382,17,1418,152
289,29,414,560,0.501,377,480,451,639
289,80,1807,106,0.495,1779,44,1835,168
289,76,16,355,0.444,0,292,32,418
289,75,1866,108,0.43,1834,43,1898,173
289,31,1454,51,0.382,1432,0,1477,102
289,43,821,69,0.326,804,16,838,121
289,82,1233,36,0.317,1216,0,1249,72
289,6,1301,33,0.316,1279,0,1323,67
290,73,1553,906,0.877,1507,809,1599,1003
290,61,775,637,0.876,739,552,811,722
290,44,961,561,0.859,930,475,993,648
290,56,1834,596,0.834,1786,509,1881,683
290,24,1295,910,0.813,1253,827,1336,992
290,51,748,272,0.786,717,197,778,346
290,47,1275,166,0.723,1248,101,1303,232
290,23,1063,1010,0.683,1013,943,1112,1077
290,42,1057,202,0.679,1038,142,1076,262
290,17,363,534,0.646,332,456,395,611
290,57,204,248,0.636,168,180,240,317
290,60,1020,163,0.635,999,103,1041,223
290,62,963,160,0.611,935,93,991,227
290,5,1078,109,0.594,1051,46,1105,173
290,77,1898,340,0.59,1878,274,1919,407
290,70,1203,874,0.577,1162,779,1245,968
290,16,70,183,0.534,42,124,97,242
290,74,1737,145,0.528,1705,81,1770,209
290,65,466,540,0.524,422,467,509,613
290,78,1893,182,0.52,1867,109,1919,254
290,83,1491,1061,0.51,1455,1043,1527,1079
290,45,1400,85,0.499,1382,17,1418,152
290,29,414,563,0.489,383,487,446,638
290,75,1864,105,0.449,1831,43,1897,168
290,76,16,359,0.445,0,296,32,421
290,43,824,68,0.378,806,17,841,119
290,80,1806,104,0.366,1780,44,1833,164
290,31,1455,49,0.365,1432,0,1477,99
290,6,1302,32,0.337,1279,0,1325,64
290,82,1232,36,0.301,1216,0,1249,72
291,73,1552,904,0.882,1506,805,1599,1003
291,44,962,563,0.871,930,478,995,648
291,61,775,635,0.864,740,549,811,720
291,56,1834,597,0.821,1787,511,1882,683
291,24,1297,912,0.81,1256,831,1337,992
291,51,749,271,0.802,718,197,780,344
291,57,204,248,0.755,168,179,241,317
291,47,1277,162,0.743,1249,97,1304,228
291,23,1063,1013,0.737,1015,948,1111,1077
291,17,364,534,0.655,332,456,395,611
291,62,962,160,0.632,933,93,992,227
291,60,1019,164,0.622,998,105,1040,223
291,42,1057,199,0.614,1039,141,1075,256
291,65,465,541,0.599,420,467,510,614
291,5,1078,110,0.599,1051,45,1105,174
291,16,70,183,0.56,42,124,98,242
291,75,1862,103,0.499,1829,42,1894,164
291,29,414,560,0.497,376,481,453,639
291,70,1203,874,0.49,1163,777,1243,970
291,76,17,361,0.487,0,298,34,425
291,74,1736,145,0.485,1703,82,1769,208
291,45,1400,85,0.477,1382,17,1418,153
291,78,1892,181,0.468,1866,110,1919,251
291,83,1491,1059,0.454,1455,1039,1527,1078
291,77,1899,339,0.453,1879,269,1919,410
291,84,1187,863,0.437,1151,777,1222,949
291,31,1452,49,0.343,1429,0,1474,98
291,43,828,68,0.324,807,17,848,118
292,44,963,564,0.87,929,479,996,649
292,61,775,632,0.868,740,546,810,718
292,73,1553,902,0.846,1505,801,1600,1003
292,24,1297,913,0.794,1255,834,1339,993
292,51,750,270,0.781,719,195,781,345
292,56,1836,599,0.753,1788,515,1884,684
292,47,1278,161,0.739,1251,96,1304,226
